 49,065 2
 77,601 1
 126,412 1
 74,376 0
 167,859 0
 36,41 8
 98,364 9
 95,477 7
 85,895 8
 58,065 8
 35,792 27
 21,445 31
 52,934 30
 51,459 25
 47,834 25
 9,945 50
 12,326 53
 12,885 57
 9,987 54
 16,494 48
 0,23 73
 0,261 60
 0,155 64
 0,101 52
 0,023 53
 0 0
 121,588 0
 0 0
 131,25 0
 0 0
 121,234 4
 98,535 6
 104,514 6
 69,485 5
 89,735 5
 46,69 17
 31,24 28
 60,332 22
 39,901 25
 60,988 23
 11,7 47
 13,287 48
 55,393 41
 17,251 45
 30,942 45
 0,718 59
 0,344 53
 3,929 54
 0,895 58
 0,551 59
 0 0
 0 0
 0 0
 0 0
 0 0
 107,163 2
 74,253 2
 104,628 4
 153,578 1
 87,261 2
 79,297 28
 105,75 22
 101,573 18
 55,811 18
 122,518 14
 16,652 44
 26,785 48
 13,546 45
 63,499 42
 37,465 34
 3,018 50
 5,157 50
 0,365 41
 1,617 49
 3,075 46
 0 0
 0 0
 0 0
 0 0
 0 0
 57,071 0
 84,227 0
 44,241 0
 0 0
 0 0
 106,648 15
 142,104 16
 95,441 13
 95,499 12
 84,594 18
 55,39 29
 24,594 34
 23,641 35
 40,169 31
 40,667 36
 14,546 39
 2,801 44
 3,535 40
 1,767 39
 8,432 50
 0 0
 0 0
 0 0
 0 0
 0 0
 0 0
 95,138 0
 0 0
 0 0
 0 0
 67,146 21
 54,547 21
 86,047 15
 38,739 19
 58,293 12
 6,959 36
 22,355 27
 48,362 30
 45,001 29
 29,477 34
 15,462 42
 3,847 39
 5,781 39
 15,029 45
 5,101 51
