 2,466 13
 4,645 12
 4,215 11
 2,507 10
 4,836 11
 0,73 16
 0,258 17
 0,869 16
 0,868 17
 1,092 16
 0,963 19
 0,789 19
 0,677 19
 0,675 19
 0,765 18
 0,28 20
 0,669 18
 0,455 20
 0,191 19
 0,562 21
 0,023 18
 0,036 18
 0,025 18
 0,015 18
 0,009 18
 0 2
 11,713 7
 0 2
 66,583 4
 0 2
 4,876 14
 3,165 16
 4,231 16
 6,179 16
 2,706 16
 1,051 20
 0,881 19
 1,868 19
 2,244 18
 1,166 20
 0,305 19
 0,328 19
 0,478 19
 0,818 20
 0,63 19
 0,046 18
 0,039 18
 0,06 17
 0,043 19
 0,056 18
 0 2
 0 2
 0 2
 0 2
 0 2
 10,897 12
 4,5 12
 15,289 18
 2,022 11
 4,165 14
 2,671 21
 2,316 21
 2,48 19
 2,499 18
 4,079 17
 0,581 19
 0,646 18
 0,488 20
 0,649 20
 0,904 20
 0,085 18
 0,097 19
 0,036 17
 0,073 18
 0,046 19
 0 2
 0 2
 0 2
 0 2
 0 2
 28,386 6
 13,312 7
 54,584 7
 0 2
 0 2
 6,406 20
 2,836 19
 3,946 19
 2,756 18
 3,931 20
 0,569 19
 0,858 19
 0,523 20
 0,807 20
 1,116 19
 0,143 19
 0,058 19
 0,057 18
 0,107 18
 0,121 19
 0 2
 0 2
 0 2
 0 2
 0 2
 0 2
 12,33 7
 0 2
 0 2
 0 2
 2,263 20
 1,57 20
 2,489 20
 2,017 18
 3,078 20
 0,462 18
 0,943 18
 1,058 20
 0,662 20
 0,574 20
 0,243 19
 0,127 18
 0,273 19
 0,282 19
 0,393 19
