 0,718 22
 1,523 18
 1,826 17
 1,281 19
 0,569 23
 0,566 61
 0,994 67
 2,038 60
 0,691 61
 3,012 61
 0,847 94
 0,298 125
 0,33 119
 0,652 115
 0,694 107
 0,2 171
 0,442 166
 0,288 188
 0,335 154
 0,254 164
 0,008 217
 0,013 211
 0,02 216
 0,005 210
 0,006 206
 0 1
 16,411 3
 0 1
 4,562 6
 0 1
 1,541 42
 3,881 55
 2,475 66
 1,399 56
 2,638 38
 3,132 112
 2,579 122
 2,728 105
 1,379 94
 2,717 137
 0,304 214
 0,149 204
 0,958 202
 1,139 203
 0,598 201
 0,014 216
 0,021 196
 0,039 211
 0,012 210
 0,023 221
 0 1
 0 1
 0 1
 0 1
 0 1
 6,818 33
 3,572 22
 4,994 53
 1,502 19
 5,191 50
 8,611 137
 5,533 136
 9,791 144
 3,313 103
 6,07 108
 0,718 202
 0,344 208
 0,283 210
 1,737 232
 1,747 247
 0,027 209
 0,028 190
 0,016 181
 0,039 199
 0,019 197
 0 1
 0 1
 0 1
 0 1
 0 1
 11,493 5
 13,239 4
 29,11 6
 0 1
 0 1
 10,683 130
 5,985 126
 8,63 112
 7,1 106
 8,496 162
 0,721 221
 0,491 187
 0,197 204
 0,761 198
 0,656 208
 0,092 174
 0,039 192
 0,04 179
 0,016 175
 0,053 207
 0 1
 0 1
 0 1
 0 1
 0 1
 0 1
 7,812 11
 0 1
 0 1
 0 1
 5,832 246
 1,551 233
 7,879 217
 2,467 255
 3,781 124
 0,113 220
 0,462 204
 0,628 215
 0,307 225
 0,323 239
 0,056 192
 0,024 191
 0,101 189
 0,197 197
 0,179 209
