 55,645 1
 93,047 0
 149,52 0
 82,299 0
 172,818 0
 42,645 4
 108,742 4
 98,726 4
 92,059 3
 55,921 3
 27,721 6
 25,815 8
 57,357 10
 60,501 10
 52,804 6
 10,635 15
 15,977 21
 16,587 14
 11,421 19
 12,159 11
 2,023 36
 4,78 28
 2,03 28
 3,267 27
 1,677 26
 0 0
 132,73 0
 0 0
 131,25 0
 0 0
 128,225 1
 95,088 1
 113,166 1
 80,927 1
 79,115 1
 50,989 4
 44,689 3
 82,128 6
 36,427 5
 55,342 3
 17,942 16
 17,125 12
 14,557 11
 13,704 9
 22,82 10
 7,208 26
 2,363 26
 5,53 19
 5,249 15
 5,343 18
 0 0
 0 0
 0 0
 0 0
 0 0
 126,863 0
 76,306 0
 156,765 0
 180,013 0
 88,203 0
 108,518 2
 100,226 3
 70,128 3
 81,605 5
 76,602 3
 31,755 7
 23,045 6
 18,88 7
 34,417 7
 19,575 7
 12,057 16
 6,855 18
 13,153 22
 4,741 19
 13,617 16
 0 0
 0 0
 0 0
 0 0
 0 0
 57,071 0
 288,013 0
 205,585 0
 0 0
 0 0
 97,017 1
 109,741 1
 100,914 2
 147,433 1
 69,975 1
 50,943 5
 32,997 5
 29,273 5
 27,643 4
 37,175 6
 26,045 11
 10,677 10
 16,005 17
 11,126 15
 14,74 12
 0 0
 0 0
 0 0
 0 0
 0 0
 0 0
 40,319 0
 0 0
 0 0
 0 0
 44,39 2
 44,532 1
 129,497 1
 45,834 1
 88,514 1
 22,342 5
 26,955 4
 38,358 4
 37,273 3
 33,179 4
 12,409 9
 18,266 14
 23,928 10
 23,426 12
 16,286 10
