 1,47 374
 1,005 328
 1,805 334
 0,878 238
 1,874 233
 0,824 243
 0,043 248
 0,505 255
 0,234 258
 0,553 255
 0,822 263
 0,389 257
 0,273 262
 0,275 261
 0,138 254
 0,894 260
 0,434 257
 0,185 258
 0,314 258
 0,48 260
 0,071 267
 0,144 264
 0,082 263
 0,069 263
 0,1 261
 0 227
 0 230
 0 228
 0 228
 0 228
 5,14 238
 0,035 239
 1,22 243
 0,738 239
 2,506 235
 0,366 251
 1,338 249
 0,293 251
 0,902 246
 1,46 253
 0,194 262
 0,217 257
 0,422 261
 1,738 255
 0,6 259
 0,105 268
 0,136 267
 0,074 261
 0,07 259
 0,093 263
 0 227
 0 229
 0 228
 0 227
 0 228
 2,543 233
 3,276 233
 6,78 239
 0,565 232
 8,648 234
 2,284 251
 1,621 252
 3,536 250
 1,268 248
 0,952 248
 1,34 259
 0,957 259
 0,413 255
 0,975 262
 0,898 258
 0,144 263
 0,204 267
 0,076 265
 0,173 259
 0,137 267
 0 229
 0 229
 0 228
 0 228
 0 228
 29,429 229
 2,524 239
 1,832 241
 0 238
 0 240
 2,788 251
 3,661 250
 3,424 250
 2,62 249
 2,164 251
 0,734 264
 0,541 255
 0,441 264
 0,67 256
 0,929 261
 0,319 263
 0,183 265
 0,104 278
 0,092 277
 0,149 276
 0 237
 0 233
 0 233
 0 230
 0 228
 0 228
 10,981 229
 0 234
 0 240
 0 240
 1,895 268
 1,687 263
 2,55 271
 1,641 270
 2,217 265
 0,431 262
 0,887 257
 1,034 258
 0,715 257
 0,437 267
 0,215 270
 0,113 277
 0,301 273
 0,29 264
 0,772 261
