 899,84 1
 899,367 4
 898,603 5
 898,196 6
 898,022 7
 897,797 10
 897,393 10
 896,197 11
 895,838 12
 895,168 13
 895,019 14
 894,911 14
 894,857 15
 894,349 16
 893,894 17
 893,72 17
 893,52 18
 892,898 19
 892,666 19
 892,411 20
 891,737 20
 891,02 20
 890,77 21
 890,592 21
 890,286 22
 890,004 22
 889,632 23
 889,512 23
 889,336 24
 888,462 24
 888,459 25
 888,025 25
 887,614 26
 886,866 26
 886,058 27
 885,61 27
 885,532 28
 884,874 28
 884,634 28
 884,133 29
 883,792 29
 883,224 30
 883,158 30
 882,811 31
 882,323 31
 882,033 32
 881,812 32
 881,548 32
 881,47 33
 881,447 33
 881,218 34
 881,15 34
 880,325 35
 880,078 35
 880,003 36
 879,874 36
 879,749 36
 878,935 37
 878,247 37
 877,541 38
 877,029 38
 876,206 39
 875,105 39
 874,256 40
 874,075 40
 873,829 40
 873,025 41
 872,211 41
 872,079 42
 872,064 42
 871,191 42
 870,233 43
 869,78 43
 868,984 44
 868,721 44
 868,482 44
 868,054 45
 867,45 45
 867,102 46
 866,784 46
 866,58 46
 866,477 47
 866,202 47
 865,891 48
 865,726 48
 864,862 48
 864,805 49
 864,79 49
 864,562 49
 864,076 50
 863,99 50
 863,75 50
 862,901 51
 862,553 51
 862,296 52
 862,281 52
 862,042 52
 861,785 53
 861,773 53
 861,453 53
 861,303 54
 860,429 54
 860,378 55
 860,015 55
 859,853 55
 859,686 56
 858,921 56
 858,461 56
 857,541 57
 856,512 57
 856,266 57
 855,991 58
 855,279 58
 854,975 58
 854,664 59
 854,639 59
 854,519 59
 854,31 60
 853,843 60
 853,714 61
 853,273 61
 852,953 61
 852,489 62
 851,846 62
 851,334 63
 851,05 63
 850,962 63
 850,848 64
 850,223 64
 850,166 64
 849,635 65
 849,141 65
 848,863 65
 848,235 66
 847,954 66
 847,146 66
 846,832 67
 846,515 67
 846,081 67
 845,678 68
 845,514 68
 844,909 68
 844,88 68
 844,835 69
 844,096 69
 843,384 69
 843,186 70
 842,842 70
 842,196 70
 841,942 71
 841,565 71
 840,907 71
 840,308 72
 840,027 72
 839,073 72
 837,85 72
 837,388 73
 836,773 73
 836,57 73
 836,024 74
 835,72 74
 835,197 74
 834,86 75
 834,772 75
 834,129 75
 833,659 76
 833,408 76
 831,912 76
 831,864 76
 831,415 77
 830,218 77
 829,508 77
 829,18 78
 828,691 78
 828,284 78
 828,042 78
 827,088 79
 827,05 79
 826,64 79
 825,159 79
 824,788 80
 824,687 80
 823,906 80
 823,316 80
 823,014 81
 822,893 81
 822,504 81
 821,912 81
 820,727 82
 820,503 82
 820,369 82
 820,142 83
 820,099 83
 819,972 83
 819,666 83
 818,712 84
 818,636 84
 818,398 84
 818,141 84
 817,224 85
 817,164 85
 816,889 85
 816,527 86
 816,292 86
 815,997 86
 815,809 86
 815,753 87
 815,289 87
 815,194 87
 814,901 87
 813,584 88
 813,381 88
 813,168 88
 812,779 88
 812,728 89
 812,274 89
 811,681 89
 810,912 89
 810,398 89
 810,242 90
 810,109 90
 810,085 90
 810,007 90
 809,786 91
 809,532 91
 808,718 91
 808,165 91
 807,351 92
 807,216 92
 806,902 92
 806,489 92
 805,695 93
 805,049 93
 804,962 93
 804,746 93
 803,791 94
 802,977 94
 801,978 94
 801,28 94
 800,824 95
 800,214 95
 799,472 95
 798,784 95
 798,081 96
 797,004 96
 795,951 96
 795,885 97
 795,406 97
 795,4 97
 795,089 97
 794,927 97
 794,918 98
 793,641 98
 792,483 98
 791,447 98
 791,046 99
 790,428 99
 790,293 99
 790,012 99
 789,023 100
 788,942 100
 788,808 100
 788,431 100
 787,533 101
 787,225 101
 787,174 101
 786,778 101
 786,613 101
 786,314 102
 786,111 102
 785,578 102
 785,545 102
 785,464 103
 784,752 103
 784,489 103
 784,079 104
 784,07 104
 783,188 106
 783,146 107
 782,308 107
 781,786 107
 781,636 107
 781,339 107
 781,261 108
 781,004 108
 780,411 108
 780,334 108
 780,037 109
 779,69 109
 779,657 109
 779,376 109
 779,246 110
 778,205 110
 777,195 110
 776,687 110
 776,402 110
 776,099 111
 775,838 111
 774,998 111
 773,622 111
 773,544 111
 773,327 112
 772,962 112
 772,628 112
 772,45 112
 772,414 112
 771,601 113
 771,194 113
 771,074 113
 770,799 113
 770,16 113
 770,145 114
 769,616 114
 769,098 114
 768,543 114
 768,393 114
 767,783 115
 767,589 115
 767,526 115
 766,838 116
 765,955 116
 765,469 116
 765,258 116
 764,48 116
 764,227 117
 764,2 117
 763,318 117
 763,315 117
 762,73 117
 762,727 118
 762,172 118
 762,058 118
 760,808 118
 760,123 118
 759,144 119
