 838,971 2
 837,714 5
 836,726 6
 835,595 7
 834,631 8
 833,668 12
 832,794 13
 831,927 14
 831,047 15
 829,936 16
 828,844 17
 828,142 18
 827,367 19
 826,47 20
 825,797 20
 824,917 21
 824,29 22
 823,411 23
 822,785 24
 821,934 25
 821,233 25
 820,365 27
 819,267 28
 818,645 29
 817,807 29
 816,311 30
 815,729 31
 815,161 32
 814,278 33
 813,711 34
 812,589 34
 811,984 35
 811,42 36
 810,592 37
 809,707 37
 809,161 38
 808,649 39
 807,855 40
 807,346 40
 806,524 41
 806,016 42
 805,52 42
 804,808 43
 804,314 44
 803,812 45
 803,34 45
 802,871 46
 802,407 47
 801,795 47
 801,334 48
 800,233 49
 799,294 50
 798,628 50
 798,185 51
 797,563 52
 796,917 52
 796,043 53
 795,454 54
 794,631 54
 793,788 55
 792,763 56
 792,338 57
 791,352 57
 790,476 58
 789,943 59
 789,524 60
 788,088 61
 786,727 61
 785,441 62
 784,349 62
 783,931 63
 783,111 63
 782,191 63
 781,782 64
 781,153 64
 780,34 65
 779,832 65
 779,433 66
 779,035 66
 778,417 67
 778,019 67
 777,402 67
 777,007 68
 775,954 68
 774,637 69
 773,847 69
 773,458 69
 772,74 70
 772,389 70
 772,039 71
 771,393 71
 771,067 71
 770,676 72
 770,383 72
 770,09 72
 769,803 73
 769,312 73
 768,474 74
 767,553 74
 767,194 74
 766,58 75
 765,533 75
 764,247 75
 763,97 76
 763,536 76
 763,245 76
 762,728 76
 762,456 77
 761,954 77
 761,681 77
 761,179 78
 760,908 78
 760,145 78
 759,186 79
 758,682 79
 758,413 79
 758,15 80
 757,228 80
 756,965 80
 756,712 81
 755,847 81
 755,339 81
 754,761 82
 754,133 82
 753,711 83
 753,266 83
 753,019 83
 752,552 84
 752,316 84
 751,529 85
 750,691 85
 749,195 85
 748,776 86
 747,34 86
 745,979 87
 744,693 87
 743,601 87
 743,242 88
 742,628 88
 741,581 88
 740,295 89
 739,472 89
 738,7 89
 738,465 90
 737,85 90
