 19,366 12
 19,366 78
 19,344 118
 19,337 138
 19,275 169
 19,235 196
 19,212 235
 19,193 258
 19,169 278
 19,159 315
 19,14 343
 19,107 371
 19,074 412
 19,03 427
 19,008 439
 18,986 460
 18,984 472
 18,953 484
 18,915 509
 18,868 525
 18,779 539
 18,777 549
 18,767 566
 18,677 581
 18,666 596
 18,662 617
 18,634 631
 18,578 650
 18,577 664
 18,555 688
 18,552 702
 18,49 715
 18,469 734
 18,443 749
 18,41 764
 18,403 784
 18,39 799
 18,359 813
 18,357 826
 18,293 837
 18,274 852
 18,231 864
 18,182 882
 18,105 909
 18,004 928
 18,001 935
 17,984 952
 17,982 964
 17,978 977
 17,912 990
 17,891 1004
 17,814 1017
 17,788 1088
 17,747 1102
 17,732 1115
 17,722 1127
 17,688 1138
 17,65 1151
 17,64 1164
 17,539 1177
 17,5 1188
 17,495 1202
 17,441 1215
 17,434 1239
 17,422 1256
 17,387 1270
 17,385 1287
 17,375 1301
 17,344 1326
 17,341 1338
 17,311 1352
 17,285 1370
 17,277 1381
 17,269 1405
 17,267 1419
 17,252 1423
 17,22 1432
 17,198 1445
 17,135 1452
 17,024 1468
 17,01 1510
 17,008 1521
 16,983 1535
 16,962 1551
 16,946 1564
 16,918 1579
 16,874 1633
 16,852 1656
 16,825 1669
 16,816 1681
 16,762 1691
 16,739 1696
 16,732 1703
 16,731 1707
 16,71 1721
 16,695 1733
 16,691 1764
 16,667 1787
 16,606 1798
 16,563 1815
 16,493 1822
 16,485 1834
 16,44 1848
 16,352 1863
 16,336 1867
 16,327 1871
 16,265 1880
 16,196 1887
 16,121 1901
 16,11 1913
 16,099 1920
 16,093 1929
 16,062 1933
 16,043 1945
 16,002 1955
 15,97 1962
 15,908 1981
 15,904 2001
 15,841 2013
 15,799 2020
 15,738 2041
 15,673 2054
 15,66 2066
 15,597 2078
 15,591 2088
 15,566 2101
 15,532 2107
 15,517 2155
 15,504 2262
 15,464 2273
 15,426 2282
 15,374 2286
 15,352 2291
 15,343 2300
 15,283 2304
 15,261 2316
 15,242 2322
 15,235 2330
 15,173 2335
 15,161 2346
 15,142 2350
 15,122 2356
 15,068 2362
 15,01 2371
 15,002 2391
 14,964 2401
 14,904 2409
 14,874 2420
 14,83 2433
 14,807 2442
 14,696 2455
 14,689 2467
 14,641 2483
 14,637 2490
 14,619 2502
 14,616 2514
 14,575 2524
 14,574 2536
 14,548 2548
 14,511 2560
 14,491 2572
 14,463 2580
 14,455 2590
 14,448 2602
 14,349 2616
 14,321 2629
 14,305 2638
 14,304 2647
 14,262 2657
 14,249 2668
 14,242 2686
 14,223 2698
 14,181 2704
 14,147 2717
 14,118 2727
 14,109 2740
 14,077 2751
 14,049 2763
 14,041 2769
 14,025 2780
 14,013 2801
 13,995 2813
 13,981 2820
 13,976 2833
 13,924 2842
 13,855 2855
 13,793 2873
 13,768 2881
 13,746 2890
 13,73 2901
 13,695 2907
 13,675 2952
 13,656 2965
 13,638 2970
 13,623 2982
 13,537 2994
 13,515 3006
 13,511 3017
 13,5 3032
 13,468 3041
 13,418 3048
 13,349 3059
 13,325 3071
 13,321 3083
 13,261 3095
 13,259 3100
 13,199 3114
 13,192 3126
 13,138 3138
 13,138 3187
 13,134 3199
 13,126 3204
 13,066 3216
 13,049 3240
 12,996 3250
 12,979 3259
 12,948 3274
 12,945 3286
 12,891 3298
 12,845 3309
 12,82 3321
 12,814 3332
 12,794 3347
 12,789 3360
 12,703 3376
 12,631 3389
 12,613 3400
 12,604 3406
 12,596 3435
 12,549 3443
 12,507 3455
 12,447 3467
 12,391 3472
 12,332 3486
 12,3 3498
 12,295 3539
 12,281 3545
 12,229 3558
 12,163 3569
 12,106 3581
 12,053 3592
 12,008 3595
 11,972 3608
 11,947 3620
 11,881 3636
 11,843 3648
 11,757 3654
 11,743 3672
 11,731 3687
 11,71 3703
 11,704 3715
 11,66 3728
 11,605 3739
 11,53 3759
 11,493 3783
 11,436 3819
 11,379 3898
 11,347 3909
 11,312 3921
 11,26 3932
 11,226 3938
 11,192 3951
 11,133 3961
 11,097 3969
 11,053 3978
 11,035 3992
 11,001 4003
 10,965 4008
 10,932 4018
 10,91 4025
 10,884 4036
 10,836 4041
 10,791 4055
 10,782 4066
 10,754 4071
 10,729 4082
 10,685 4090
 10,675 4094
 10,608 4107
 10,597 4116
 10,573 4133
 10,554 4142
 10,55 4152
 10,543 4158
 10,542 4169
 10,49 4182
 10,469 4187
 10,428 4199
 10,399 4209
 10,388 4220
 10,355 4225
 10,304 4237
 10,272 4255
 10,253 4267
 10,238 4272
 10,208 4284
 10,161 4293
 10,098 4300
 10,089 4310
 10,068 4321
 10,047 4327
 9,976 4337
 9,962 4349
 9,948 4354
 9,928 4371
 9,919 4377
 9,901 4388
 9,878 4399
 9,818 4410
 9,808 4419
 9,778 4429
 9,761 4441
 9,729 4453
 9,693 4459
 9,688 4470
 9,657 4475
 9,615 4487
 9,565 4492
 9,519 4504
 9,51 4513
 9,5 4522
 9,494 4534
 9,492 4540
 9,467 4551
 9,411 4557
 9,388 4571
 9,384 4580
 9,364 4591
 9,315 4602
 9,279 4607
 9,277 4619
 9,274 4624
 9,266 4637
 9,226 4647
 9,207 4659
 9,185 4698
 9,157 4705
 9,155 4711
 9,093 4717
 9,052 4723
 9,034 4726
 9,033 4729
 8,979 4739
 8,939 4742
 8,924 4746
 8,902 4754
 8,883 4758
 8,858 4761
 8,857 4769
 8,843 4774
 8,826 4777
 8,801 4786
 8,77 4789
 8,751 4792
 8,734 4801
 8,695 4804
 8,677 4813
 8,654 4822
 8,635 4835
 8,613 4840
 8,577 4852
 8,556 4857
 8,539 4871
 8,472 4880
 8,455 4890
 8,437 4894
 8,42 4902
 8,376 4906
 8,342 4909
 8,329 4918
 8,314 4922
 8,307 4925
 8,27 4934
 8,216 4937
 8,157 4945
 8,128 4953
 8,119 4959
 8,072 4962
 8,029 4967
 8,023 4974
 7,993 4983
 7,975 4989
 7,958 4996
 7,935 5005
 7,917 5019
 7,898 5024
 7,862 5028
 7,849 5036
 7,837 5039
 7,798 5042
 7,775 5051
 7,742 5055
 7,734 5058
 7,721 5076
 7,702 5091
 7,689 5102
 7,676 5106
 7,642 5109
 7,629 5118
 7,627 5121
 7,589 5124
 7,579 5134
 7,554 5137
 7,533 5140
 7,502 5147
 7,483 5153
 7,432 5156
 7,425 5164
 7,419 5169
 7,387 5176
 7,38 5179
 7,357 5184
 7,352 5191
 7,319 5195
 7,29 5198
 7,286 5206
 7,274 5210
 7,261 5213
 7,199 5221
 7,191 5224
 7,154 5237
 7,121 5242
 7,109 5253
 7,079 5258
 7,053 5269
 7,042 5274
 7,038 5286
 7,029 5291
 7,008 5303
 6,954 5308
 6,949 5318
 6,939 5324
 6,911 5334
 6,89 5339
 6,858 5347
 6,833 5351
 6,781 5358
 6,762 5361
 6,746 5370
 6,7 5376
 6,685 5379
 6,676 5384
 6,674 5391
 6,649 5394
 6,644 5397
 6,626 5406
 6,599 5410
 6,586 5413
 6,579 5421
 6,576 5424
 6,568 5427
 6,56 5436
 6,547 5440
 6,545 5443
 6,534 5451
 6,53 5455
 6,526 5458
 6,482 5465
 6,478 5470
 6,472 5481
 6,434 5492
 6,42 5498
 6,396 5509
 6,393 5515
 6,372 5523
 6,36 5526
 6,352 5530
 6,328 5538
 6,301 5541
 6,28 5546
 6,252 5553
 6,232 5557
 6,212 5560
 6,189 5572
 6,185 5574
 6,18 5581
 6,151 5586
 6,146 5590
 6,126 5598
 6,118 5602
 6,11 5610
 6,107 5613
 6,107 5619
 6,102 5625
 6,084 5628
 6,072 5639
 6,047 5645
 6,028 5656
 6,024 5661
 6,005 5672
 5,999 5677
 5,997 5688
 5,996 5694
 5,979 5704
 5,975 5711
 5,971 5722
 5,969 5727
 5,951 5738
 5,93 5744
 5,918 5754
 5,901 5759
 5,899 5770
 5,897 5775
 5,886 5787
 5,875 5792
 5,874 5804
 5,866 5809
 5,849 5820
 5,846 5825
 5,831 5837
 5,827 5842
 5,809 5852
 5,793 5857
 5,793 5868
 5,79 5873
 5,775 5885
 5,762 5894
 5,761 5906
 5,758 5911
 5,756 5923
 5,756 5932
 5,755 5940
 5,745 5952
 5,731 5964
 5,713 5974
 5,7 5983
 5,699 5990
 5,689 6002
 5,679 6011
 5,675 6021
 5,664 6026
 5,652 6037
 5,642 6042
 5,63 6053
 5,622 6058
 5,618 6069
 5,613 6074
 5,609 6083
 5,604 6095
 5,604 6105
 5,6 6110
 5,598 6121
 5,598 6126
 5,588 6137
 5,584 6142
 5,581 6153
 5,58 6158
 5,575 6169
 5,573 6175
 5,566 6186
 5,56 6194
 5,555 6200
 5,551 6211
 5,55 6221
 5,493 6228
 5,481 6232
 5,436 6246
 5,422 6257
 5,402 6262
 5,386 6273
 5,371 6278
 5,355 6290
 5,341 6294
 5,326 6306
 5,315 6311
 5,303 6324
 5,298 6336
 5,295 6341
 5,293 6353
 4,86 6363
 4,844 6379
 4,824 6389
 4,81 6394
 4,788 6405
 4,762 6410
 4,742 6420
 4,729 6425
 4,721 6437
 4,706 6446
 4,691 6453
 4,678 6462
 4,668 6472
 4,663 6477
 4,661 6490
 4,658 6496
 4,657 6508
 4,417 6520
 4,403 6531
 4,384 6541
 4,366 6555
 4,349 6561
 4,341 6573
 4,334 6582
 4,328 6592
 4,322 6598
 4,317 6609
 4,1 6615
 4,083 6625
 4,065 6638
 4,048 6643
 4,032 6653
 4,023 6659
 4,017 6672
 4,005 6682
 3,995 6688
 3,985 6697
 3,977 6708
 3,965 6713
 3,957 6723
 3,949 6728
 3,941 6739
 3,933 6744
 3,926 6755
 3,92 6760
 3,915 6770
 3,914 6776
 3,905 6787
 3,904 6792
 3,896 6804
 3,894 6810
 3,888 6821
 3,886 6829
 3,882 6834
 3,88 6844
 3,875 6855
 3,872 6860
 3,867 6872
 3,864 6877
 3,862 6888
 3,86 6897
 3,859 6904
 3,857 6914
 3,856 6925
 3,752 6931
 3,745 6941
 3,728 6946
 3,711 6956
 3,695 6961
 3,683 6972
 3,667 6977
 3,65 6988
 3,635 6993
 3,627 7004
 3,62 7013
 3,61 7018
 3,599 7031
 3,587 7043
 3,579 7051
 3,575 7060
 3,57 7073
 3,566 7078
 3,561 7090
 3,555 7095
 3,551 7107
 3,548 7112
 3,547 7123
 3,546 7128
 3,545 7139
 3,54 7147
 3,539 7158
 3,443 7168
 3,439 7176
 3,427 7190
 3,422 7194
 3,418 7206
 3,416 7211
 3,389 7224
 3,349 7228
 3,345 7239
 3,332 7245
 3,308 7256
 3,273 7261
 3,248 7273
 3,224 7278
 3,219 7289
 3,217 7295
 3,215 7306
 3,215 7311
 3,191 7322
 3,175 7327
 3,158 7338
 3,147 7343
 3,138 7355
 3,131 7371
 3,095 7377
 3,066 7382
 3,063 7393
 3,06 7441
 3,039 7451
 3,038 7458
 3,03 7469
 3,022 7479
 2,997 7485
 2,987 7497
 2,986 7508
 2,841 7516
 2,839 7526
 2,809 7535
 2,808 7542
 2,808 7551
 2,805 7562
 2,783 7567
 2,751 7578
 2,748 7588
 2,747 7594
 2,74 7605
 2,717 7614
 2,69 7619
 2,66 7630
 2,653 7640
 2,633 7645
 2,608 7655
 2,604 7663
 2,593 7674
 2,576 7683
 2,573 7694
 2,572 7699
 2,551 7710
 2,547 7716
 2,54 7726
 2,523 7731
 2,516 7742
 2,5 7747
 2,486 7757
 2,473 7762
 2,463 7772
 2,454 7777
 2,441 7788
 2,428 7797
 2,417 7809
 2,411 7814
 2,407 7822
 2,402 7831
 2,398 7842
 2,393 7847
 2,393 7853
 2,391 7863
 2,391 7874
 2,391 7879
 2,381 7887
 2,373 7897
 2,365 7909
 2,344 7919
 2,317 7926
 2,296 7935
 2,292 7948
 2,288 7958
 2,271 7963
 2,271 7973
 2,264 7978
 2,257 7989
 2,253 7995
 2,246 8006
 2,243 8015
 2,219 8023
 2,218 8032
 2,216 8042
 2,179 8049
 2,171 8060
 2,163 8069
 2,155 8076
 2,148 8085
 2,145 8097
 2,142 8108
 2,14 8113
 2,138 8125
 2,137 8130
 2,101 8141
 2,097 8147
 2,094 8157
 2,09 8162
 2,032 8174
 2,026 8180
 2,001 8191
 1,981 8196
 1,965 8208
 1,96 8213
 1,96 8223
 1,942 8229
 1,921 8240
 1,901 8246
 1,886 8257
 1,88 8266
 1,872 8273
 1,863 8284
 1,861 8293
 1,846 8300
 1,834 8311
 1,831 8316
 1,669 8328
 1,659 8333
 1,659 8344
 1,646 8349
 1,635 8359
 1,621 8374
 1,607 8379
 1,598 8391
 1,591 8396
 1,587 8408
 1,579 8413
 1,573 8425
 1,563 8431
 1,552 8442
 1,548 8448
 1,54 8459
 1,534 8464
 1,53 8477
 1,524 8486
 1,517 8494
 1,511 8503
 1,509 8515
 1,505 8526
 1,502 8531
 1,501 8542
 1,5 8547
 1,499 8559
 1,498 8564
 1,498 8576
 1,495 8582
 1,491 8592
 1,49 8599
 1,477 8611
 1,475 8620
 1,47 8628
 1,452 8636
 1,445 8648
 1,441 8659
 1,43 8664
 1,428 8675
 1,423 8681
 1,421 8692
 1,417 8697
 1,416 8708
 1,414 8713
 1,412 8725
 1,409 8734
 1,407 8742
 1,406 8751
 1,405 8762
 1,403 8767
 1,402 8864
 1,402 8876
 1,314 8883
 1,306 8893
 1,29 8954
 1,279 8963
 1,276 8976
 1,273 8982
 1,272 8999
 1,269 9027
 1,207 9036
 1,205 9043
 1,202 9051
 1,198 9062
 1,195 9068
 1,193 9078
 1,193 9084
 1,192 9096
 1,155 9101
 1,152 9112
 1,148 9122
 1,131 9133
 1,111 9143
 1,1 9148
 1,095 9160
 1,079 9165
 1,072 9177
 1,06 9184
 1,047 9195
 1,029 9203
 1,011 9213
 1,007 9222
 0,99 9233
 0,986 9244
 0,977 9250
 0,973 9262
 0,965 9267
 0,963 9278
 0,961 9284
 0,959 9296
 0,947 9314
 0,94 9325
 0,932 9331
 0,926 9342
 0,909 9351
 0,907 9359
 0,905 9380
 0,904 9385
 0,902 9396
 0,899 9400
 0,898 9411
 0,895 9417
 0,892 9428
 0,891 9436
 0,875 9447
 0,873 9459
 0,872 9467
 0,859 9478
 0,858 9483
 0,857 9495
 0,856 9500
 0,856 9511
 0,848 9521
 0,838 9529
 0,835 9538
 0,827 9550
 0,816 9561
 0,802 9567
 0,791 9579
 0,784 9584
 0,779 9594
 0,769 9599
 0,759 9611
 0,75 9616
 0,746 9628
 0,738 9633
 0,733 9644
 0,73 9649
 0,724 9661
 0,72 9666
 0,715 9670
 0,711 9680
 0,71 9684
 0,705 9693
 0,701 9696
 0,698 9699
 0,696 9706
 0,694 9711
 0,692 9716
 0,691 9722
 0,69 9728
 0,632 9736
 0,623 9738
 0,617 9744
 0,617 9750
 0,609 9754
 0,498 9762
 0,476 9766
 0,461 9770
 0,455 9772
 0,45 9781
 0,439 9784
 0,434 9787
 0,421 9801
 0,417 9812
 0,411 9818
 0,409 9820
 0,391 9829
 0,384 9832
 0,365 9835
 0,353 9844
 0,341 9847
 0,335 9850
 0,321 9860
 0,308 9863
 0,308 9866
 0,303 9873
 0,293 9878
 0,283 9881
 0,275 9889
 0,268 9894
 0,26 9897
 0,252 9905
 0,245 9910
 0,242 9917
 0,239 9920
 0,238 9924
 0,235 9933
 0,233 9936
 0,232 9939
 0,23 9948
 0,212 9954
 0,208 9956
 0,207 9965
 0,206 9968
 0,192 9979
 0,191 9981
 0,188 9989
 0,188 9994
 0,176 10001
 0,174 10004
 0,173 10010
 0,169 10016
 0,162 10022
 0,162 10033
 0,154 10046
 0,152 10055
 0,134 10063
 0,134 10084
 0,127 10095
 0,121 10097
 0,111 10101
 0,098 10111
 0,097 10113
 0,095 10117
 0,088 10120
 0,084 10128
 0,08 10132
 0,076 10134
 0,074 10144
 0,071 10147
 0,067 10150
 0,064 10157
 0,062 10162
 0,058 10165
 0,056 10174
 0,052 10179
 0,047 10186
 0,046 10189
 0,04 10197
 0,039 10206
 0,039 10211
 0,037 10216
 0,035 10220
 0,033 10223
 0,03 10231
 0,028 10234
 0,027 10238
 0,025 10245
 0,023 10248
 0,021 10252
 0,019 10261
 0,019 10264
 0,018 10268
 0,018 10283
 0,017 10295
 0,016 10297
 0,016 10300
 0,016 10310
 0,012 10317
 0,002 10321
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
 null 0
