 2199,816 1
 2195,783 4
 2194,054 5
 2190,241 6
 2189,444 7
 2189,15 7
 2186,44 10
 2184,509 11
 2179,421 12
 2179,207 13
 2177,705 14
 2177,129 15
 2175,97 16
 2172,071 16
 2170,637 17
 2165,426 18
 2165,212 18
 2163,685 19
 2162,57 19
 2159,48 20
 2159,082 20
 2155,588 21
 2153,712 21
 2152,001 21
 2150,849 22
 2149,856 22
 2149,218 23
 2147,992 23
 2147,637 24
 2146,969 24
 2144,976 25
 2144,56 25
 2139,754 25
 2139,692 26
 2134,261 26
 2128,799 27
 2128,677 27
 2127,561 27
 2123,901 28
 2122,099 28
 2120,53 29
 2120,235 29
 2119,083 30
 2118,825 30
 2114,841 31
 2114,78 31
 2114,332 31
 2114,252 32
 2112,769 32
 2111,702 33
 2110,654 33
 2107,509 34
 2106,185 34
 2106,001 34
 2101,716 35
 2101,324 35
 2099,761 36
 2099,375 36
 2098,228 37
 2096,635 37
 2090,566 38
 2087,905 38
 2085,6 38
 2084,804 39
 2082,327 39
 2082,143 40
 2078,134 40
 2076,945 40
 2075,498 41
 2073,622 41
 2072,905 42
 2071,176 42
 2071,146 42
 2069,993 43
 2067,952 43
 2064,384 44
 2062,423 44
 2059,499 44
 2059,437 45
 2058,971 45
 2056,36 46
 2051,615 46
 2047,422 46
 2044,737 47
 2043,352 47
 2042,794 47
 2037,774 48
 2036,541 48
 2033,525 48
 2028,339 49
 2025,084 49
 2023,558 50
 2021,388 50
 2021,112 50
 2020,72 51
 2019,071 51
 2015,552 51
 2013,345 52
 2009,263 52
 2006,676 52
 2003,562 53
 2002,483 53
 1998,449 53
 1996,978 54
 1995,249 54
 1989,671 54
 1985,6 55
 1984,62 55
 1980,145 55
 1979,667 56
 1976,577 56
 1972,028 56
 1970,275 57
 1966,242 57
 1964,918 57
 1962,122 58
 1957,966 58
 1957,739 58
 1955,68 59
 1955,122 60
 1954,043 60
 1951,505 60
 1949,739 61
 1949,69 61
 1948,274 61
 1944,688 62
 1942,629 62
 1942,371 62
 1937,436 63
 1935,763 63
 1933,648 63
 1933,556 64
 1929,185 64
 1928,879 64
 1928,719 65
 1927,444 65
 1926,819 65
 1925,005 66
 1924,729 66
 1924,453 66
 1918,691 66
 1918,629 67
 1916,993 67
 1916,514 67
 1916,036 67
 1915,975 68
 1915,668 68
 1911,144 68
 1906,804 69
 1903,868 69
 1903,004 69
 1902,219 69
 1900,546 70
 1900,239 70
 1899,822 70
 1898,921 71
 1897,168 71
 1895,12 71
 1894,385 71
 1893,104 71
 1891,265 72
 1891,081 72
 1891,001 72
 1889,689 72
 1889,45 73
 1889,162 73
 1885,772 73
 1883,167 73
 1880,574 74
 1879,568 74
 1879,004 74
 1877,656 75
 1877,227 75
 1874,039 75
 1872,077 75
 1871,029 75
 1871,005 76
 1866,518 76
 1864,979 76
