 704,34 2
 703,345 24
 702,447 39
 701,598 53
 700,817 67
 699,52 80
 698,693 94
 697,918 106
 697,099 118
 696,335 130
 695,647 142
 694,989 154
 694,331 166
 693,68 178
 693,052 190
 692,455 202
 691,898 214
 691,28 227
 690,568 237
 690,037 248
 689,529 259
 688,512 270
 688,009 282
 687,53 296
 686,743 306
 686,085 317
 684,769 328
 684,066 339
 683,086 350
 682,646 360
 682,212 371
 681,102 381
 679,607 392
 679,18 403
 678,627 414
 677,616 424
 676,853 435
 676,464 446
 675,982 458
 675,607 469
 674,927 480
 674,099 491
 673,442 502
 673,07 513
 672,543 524
 671,613 535
 670,877 546
 670,506 556
 670,136 567
 669,771 579
 669,146 590
 668,479 601
 668,132 612
 667,668 622
 667,333 633
 666,818 645
 666,476 655
 665,964 666
 665,079 677
 664,358 688
 663,78 698
 663,28 709
 662,545 720
 661,264 730
 660,229 741
 659,373 752
 659,029 763
 658,497 773
 658,168 784
 657,809 795
 656,887 805
 656,004 816
 654,987 827
 654,545 837
 654,215 848
 653,744 860
 653,333 871
 652,996 881
 652,667 892
 652,174 903
 651,687 913
 650,8 924
 650,299 934
 649,809 945
 649,457 958
 648,839 969
 648,513 979
 648,07 990
 647,657 1001
 646,907 1012
 646,277 1022
 645,744 1033
 644,992 1043
 643,662 1054
 642,61 1064
 641,656 1076
 640,992 1086
 640,67 1097
 640,366 1108
 639,743 1118
 638,696 1130
 638,115 1141
 637,819 1152
 637,547 1163
 637,158 1173
 636,886 1184
 636,616 1195
 635,719 1205
 635,45 1216
 634,821 1226
 634,553 1237
 634,139 1248
 633,859 1258
 633,414 1269
 632,82 1281
 632,555 1294
 632,292 1304
 632,042 1315
 631,795 1325
 631,331 1336
 630,589 1346
 629,916 1357
 629,626 1368
 629,39 1379
 628,283 1389
 628,049 1402
 627,711 1413
 627,312 1424
 626,802 1434
 626,571 1445
 626,135 1456
 625,806 1466
 625,554 1477
 625,324 1488
 625,114 1500
 624,914 1511
 624,714 1522
 624,524 1532
 624,341 1543
 624,159 1553
 623,838 1564
 623,584 1574
 623,165 1585
 622,567 1596
 621,867 1606
 621,49 1617
 621,31 1627
 620,862 1638
 620,685 1648
 620,482 1659
 620,313 1670
 619,295 1682
 617,979 1692
 617,049 1703
 615,71 1713
 615,108 1727
 614,15 1737
 613,46 1748
 612,539 1759
 611,82 1769
 611,605 1780
 610,893 1791
 610,588 1801
 610,384 1812
 609,876 1822
 609,708 1833
 609,544 1843
 609,379 1854
 609,14 1865
 607,764 1875
 606,702 1885
 606,432 1896
 606,272 1907
 606,121 1917
 605,891 1928
 605,741 1939
 605,502 1950
 605,104 1960
 604,954 1971
 604,483 1981
 604,191 1992
 604,042 2003
 603,904 2013
 603,773 2024
 603,427 2034
 603,298 2045
 603,177 2056
 602,402 2066
 602,283 2076
 601,774 2087
 601,475 2097
 600,533 2108
 599,949 2119
 599,052 2129
 598,872 2140
 597,481 2151
 597,286 2161
 597,167 2172
 597,032 2182
 595,776 2194
 594,579 2206
 593,651 2217
 592,589 2227
 591,886 2238
 590,794 2250
 590,361 2261
 589,975 2271
 588,479 2282
 587,369 2293
 586,98 2306
 586,603 2316
 586,274 2327
 585,922 2338
 585,698 2349
 585,219 2360
 585,064 2371
 584,944 2382
 584,256 2392
 583,725 2403
 583,5 2413
 583,381 2424
 582,693 2434
 582,162 2446
 581,818 2457
 581,578 2467
 580,202 2478
 579,14 2488
 578,559 2499
 578,416 2509
 577,59 2521
 576,953 2531
 576,714 2542
 575,337 2567
 574,275 2578
 574,132 2590
 573,306 2600
 573,191 2611
 573,076 2621
 572,281 2632
 571,399 2643
 570,516 2653
 570,34 2664
 569,722 2675
 569,617 2685
 569,453 2696
 569,177 2707
 569,077 2718
 568,914 2730
 568,754 2740
 568,431 2751
 567,958 2761
 567,453 2772
 567,294 2783
 567,195 2794
 567,096 2806
 566,893 2818
 566,655 2828
 566,387 2839
 566,245 2850
 565,954 2862
 565,613 2873
 565,228 2883
 565,131 2894
 564,905 2905
 564,748 2915
 564,402 2925
 564,293 2936
 564,124 2947
 564,018 2958
 563,711 2969
 563,569 2979
 563,463 2990
 563,297 3001
 563,164 3012
 563,068 3022
 562,975 3033
 562,886 3043
 562,664 3054
 562,574 3064
 561,879 3074
 561,782 3085
 561,695 3096
 561,611 3106
 561,255 3117
 561,046 3127
 560,386 3137
 559,978 3148
 559,852 3158
 558,878 3169
 558,742 3179
 558,335 3190
 558,256 3201
 558,181 3212
 558,099 3222
 558,024 3233
 557,906 3244
 557,777 3255
 557,568 3265
 557,482 3276
 557,348 3286
 557,2 3297
 556,957 3308
 556,883 3318
 555,584 3329
 554,956 3339
 554,883 3350
 554,814 3362
 554,746 3372
 554,118 3383
 553,52 3393
 553,056 3404
 552,525 3414
 552,174 3425
 551,628 3437
 551,411 3447
 550,663 3458
 550,281 3469
 550,087 3479
 549,922 3490
 549,242 3501
 548,8 3511
 548,636 3522
 548,277 3534
 547,776 3546
 547,514 3556
 547,26 3567
 547,125 3577
 545,868 3588
 544,672 3598
 543,744 3609
 542,682 3619
 541,979 3630
 540,887 3653
 540,453 3664
 538,957 3675
 538,194 3686
 537,806 3697
 537,476 3708
 536,223 3719
 535,34 3729
 535,038 3740
 534,414 3751
 533,547 3761
 533,158 3772
 532,77 3782
 532,663 3792
 532,595 3803
 531,967 3813
 531,369 3824
 530,905 3834
 530,374 3845
 530,022 3856
 529,476 3867
 529,26 3878
 528,512 3889
 528,13 3900
 527,936 3910
 527,771 3920
 527,33 3930
 526,649 3941
 526,515 3951
 526,26 3962
 525,909 3973
 525,797 3983
 525,677 3993
 525,613 4004
 525,512 4014
 525,379 4024
 525,143 4035
 525,08 4045
 525,017 4056
 524,963 4066
 524,461 4077
 523,982 4087
 523,611 4097
 523,186 4108
 522,905 4120
 522,468 4130
 522,295 4141
 521,696 4152
 521,402 4162
 521,246 4173
 521,114 4183
 520,761 4194
 520,217 4204
 520,109 4214
 519,104 4224
 518,147 4234
 517,566 4244
 516,717 4254
 516,154 4264
 515,28 4274
 514,933 4285
 513,737 4296
 513,575 4306
 513,494 4316
 512,74 4328
 512,022 4338
 511,385 4348
 510,829 4358
 510,407 4369
 509,752 4379
 509,491 4389
 508,594 4401
 508,459 4411
 507,203 4421
 506,006 4432
 504,944 4442
 504,381 4452
 503,678 4463
 502,586 4473
 502,153 4483
 500,877 4493
 500,595 4504
 500,512 4514
 500,446 4524
 500,389 4535
 500,317 4545
 500,265 4555
 499,783 4565
 498,918 4576
 498,874 4586
 498,562 4598
 498,29 4610
 498,027 4620
 497,321 4630
 496,555 4640
 496,322 4651
